fact_playerkill.appid,fact_playerkill.spaceid,fact_playerkill.sessionid,fact_playerkill.playersessionid,fact_playerkill.profileid,fact_playerkill.totalplaytime,fact_playerkill.userid,fact_playerkill.clientip,fact_playerkill.countrycode,fact_playerkill.absoluteplaytime,fact_playerkill.relativeplaytime,fact_playerkill.createddate,fact_playerkill.eventid,fact_playerkill.environment,fact_playerkill.installmentname,fact_playerkill.release,fact_playerkill.app_name,fact_playerkill.spacename,fact_playerkill.country,fact_playerkill.business_region,fact_playerkill.geo_continent,fact_playerkill.subcontinent,fact_playerkill.region,fact_playerkill.access_contextid,fact_playerkill.access_contextname,fact_playerkill.combat_contextid,fact_playerkill.combat_contextname,fact_playerkill.gamemode_contextid,fact_playerkill.gamemode_contextname,fact_playerkill.keylocation_contextid,fact_playerkill.keylocation_contextname,fact_playerkill.lotd_contextid,fact_playerkill.lotd_contextname,fact_playerkill.match_contextid,fact_playerkill.match_contextname,fact_playerkill.matchmaking_contextid,fact_playerkill.matchmaking_contextname,fact_playerkill.missiontrack_contextid,fact_playerkill.missiontrack_contextname,fact_playerkill.opswap_contextid,fact_playerkill.opswap_contextname,fact_playerkill.playernav_contextid,fact_playerkill.playernav_contextname,fact_playerkill.playgo_contextid,fact_playerkill.playgo_contextname,fact_playerkill.raidboss1_contextid,fact_playerkill.raidboss1_contextname,fact_playerkill.recruitment_contextid,fact_playerkill.recruitment_contextname,fact_playerkill.remote_contextid,fact_playerkill.remote_contextname,fact_playerkill.savegame_contextid,fact_playerkill.savegame_contextname,fact_playerkill.unknown_contextid,fact_playerkill.unknown_contextname,fact_playerkill.ai_positionx,fact_playerkill.ai_positiony,fact_playerkill.ai_positionz,fact_playerkill.combatheadshot,fact_playerkill.combatlegshot,fact_playerkill.combattakedown,fact_playerkill.combattargettype,fact_playerkill.combattypeofkill,fact_playerkill.combattypeofkillname,fact_playerkill.combatweaponused,fact_playerkill.combatweaponusedname,fact_playerkill.contexts,fact_playerkill.copfelony,fact_playerkill.crimfelony,fact_playerkill.enemyarch,fact_playerkill.enemyarchdescription,fact_playerkill.enemylvl,fact_playerkill.factionid,fact_playerkill.isltl,fact_playerkill.issampled,fact_playerkill.killdist,fact_playerkill.offline,fact_playerkill.playerheatlevel,fact_playerkill.playermovetype,fact_playerkill.playerpositionx,fact_playerkill.playerpositiony,fact_playerkill.playerpositionz,fact_playerkill.playervehicletype,fact_playerkill.powerlevel,fact_playerkill.serverdate,fact_playerkill.takedownstate,fact_playerkill.p_dateid
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2021-02-01T08:07:48.000Z.00000000412415489120.00000000880801101049,b4103dde-14b8-4389-aa92-05b96f0c8d04,fb6d7e2c-04e2-4942-be2d-f252f174dc88,5465,fb6d7e2c-04e2-4942-be2d-f252f174dc88,213.242.117.250,PL,5465,5465,2021-02-01 11:00:05.584,2021-02-01T08:07:48.000Z.00000000412415489120.00000000880801101049_6251,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,98,Combat,2,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,GST_005,86,0xED22CFCF2DEE17A7,97,OnFoot,11,Gamestart,NULL,NULL,NULL,NULL,NULL,NULL,1,NewGame,NULL,NULL,718.99457,-534.1758,109.13424,1,0,NA,5,0,Bullet,0,NULL,"[1,2,11,70,86,97,98]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,721.48236,-533.68146,108.19551,Not in Vehicle,NULL,2021-02-01 11:00:11.927,NA,20210201
d2223541-dfb1-4d3a-9355-94bf69261a1c,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,24524815-689a-4017-b219-10fdc8c71933,24524815-689a-4017-b219-10fdc8c71933,51ae4a3e-2931-4346-a2d9-7ee381db3719,882,51ae4a3e-2931-4346-a2d9-7ee381db3719,203.132.16.4,CA,882,354,2021-02-02 20:08:42.214,24524815-689a-4017-b219-10fdc8c71933_324,UAT,Orwell,PreLaunch,Orwell PS5 RETAIL,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,8,Combat,2,InGameAlone,4,Piccadilly Circus,NULL,NULL,NULL,NULL,NULL,NULL,6,OPL_501,3,0xC00F92E92B40256A,5,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,661.2943,-475.27094,112.59314,0,0,NA,5,0,Bullet,0,NULL,"[1,2,3,4,5,6,8]",0,0,0xC267B78A,FlyingDrone.News,NULL,0,1,False,0.0,False,5,4,632.3714,-493.0299,108.161575,Not in Vehicle,NULL,2021-02-02 20:09:03.032,NA,20210202
d2223541-dfb1-4d3a-9355-94bf69261a1c,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,6c1e667a-718c-4e9f-bb7c-ab13c8add8e1,6c1e667a-718c-4e9f-bb7c-ab13c8add8e1,51ae4a3e-2931-4346-a2d9-7ee381db3719,548,51ae4a3e-2931-4346-a2d9-7ee381db3719,203.132.16.4,CA,548,335,2021-02-02 19:55:57.772,6c1e667a-718c-4e9f-bb7c-ab13c8add8e1_346,UAT,Orwell,PreLaunch,Orwell PS5 RETAIL,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,10,Combat,2,InGameAlone,6,Piccadilly Circus,NULL,NULL,NULL,NULL,NULL,NULL,8,OPL_501,3,0xC00F92E92B40256A,5,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,656.5506,-493.25656,113.23909,1,0,NA,5,0,Bullet,0,NULL,"[1,2,3,5,6,8,10]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,5,1,637.51135,-482.13455,109.56663,Not in Vehicle,NULL,2021-02-02 19:56:13.602,NA,20210202
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,a486b72c-c244-46f8-8525-b291a72e27ab,a486b72c-c244-46f8-8525-b291a72e27ab,6fb69cff-8b29-45c3-85fd-14e98075d100,5379,6fb69cff-8b29-45c3-85fd-14e98075d100,92.249.69.6,UA,5379,5379,2021-02-02 15:32:47.742,a486b72c-c244-46f8-8525-b291a72e27ab_5389,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,71,Online_InGameMultiplePlayers,133,Uk Fibrecomm Centre,NULL,NULL,72,DirectAction,NULL,NULL,115,OCO_204,124,0xFD37C4D83EFD69EF,131,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-690.8463,690.3254,101.33088,0,0,NA,3,0,Bullet,0,NULL,"[8,71,72,115,124,131,133]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,17,-691.9455,691.0239,100.91266,Not in Vehicle,NULL,2021-02-02 15:33:07.857,NA,20210202
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,515120dd-77f3-4ef2-9111-3869cf98ff00,515120dd-77f3-4ef2-9111-3869cf98ff00,9309a583-3ffc-4170-b785-8cc6f7a6c19b,3926,9309a583-3ffc-4170-b785-8cc6f7a6c19b,92.249.69.6,UA,3926,3926,2021-02-02 15:16:01.154,515120dd-77f3-4ef2-9111-3869cf98ff00_4011,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,104,Combat,79,Online_InGameMultiplePlayers,86,Nine Elms Docks,NULL,NULL,80,DirectAction,NULL,NULL,82,OCO_012,98,0xFD68E185F63D900B,99,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,697.7285,1448.6973,100.576065,0,0,NA,3,0,Bullet,0,NULL,"[8,79,80,82,86,98,99,104]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,5,698.0604,1453.9567,100.07202,Not in Vehicle,NULL,2021-02-02 15:16:33.199,NA,20210202
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,38025,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,38026,9842,2021-02-03 13:34:14.448,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8191,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234.24689,-1277.1846,108.92237,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,233.34274,-1276.7883,108.36051,Not in Vehicle,NULL,2021-02-03 13:34:21.119,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,38097,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,38097,9913,2021-02-03 13:35:25.584,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8246,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261.9604,-1335.8253,108.786415,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,260.5523,-1334.8286,107.481445,Not in Vehicle,NULL,2021-02-03 13:35:53.424,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,38068,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,38068,9884,2021-02-03 13:34:56.692,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8226,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,216.36308,-1272.9353,109.23303,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,217.97389,-1274.9634,108.613846,Not in Vehicle,NULL,2021-02-03 13:35:22.798,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,38016,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,38017,9833,2021-02-03 13:34:05.53,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8181,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232.0318,-1269.7656,108.94207,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,233.47029,-1271.7241,108.44029,Not in Vehicle,NULL,2021-02-03 13:34:21.119,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,37983,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,37983,9799,2021-02-03 13:33:31.19,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8156,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228.68164,-1288.8369,108.86176,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,5,230.05891,-1291.5895,108.15471,Not in Vehicle,NULL,2021-02-03 13:33:44.905,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,38038,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,38038,9854,2021-02-03 13:34:27.749,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8204,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213.5776,-1272.367,110.009186,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,213.8699,-1271.5276,108.74824,Not in Vehicle,NULL,2021-02-03 13:34:52.194,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,37994,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,37994,9810,2021-02-03 13:33:43.312,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8166,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,258.67557,-1316.03,108.46577,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,258.0354,-1315.0974,107.64534,Not in Vehicle,NULL,2021-02-03 13:33:44.905,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,38056,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,38056,9872,2021-02-03 13:34:44.417,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8215,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,247.54225,-1308.3076,108.166214,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,246.48856,-1308.4796,107.799164,Not in Vehicle,NULL,2021-02-03 13:34:52.194,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,38107,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,38107,9923,2021-02-03 13:35:35.536,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_8254,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,222,Combat,228,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,229,Sandbox,NULL,NULL,NULL,NULL,226,0xC83396BF008A6456,230,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266.45456,-1351.3297,107.82323,0,0,NA,5,0,Bullet,0,NULL,"[222,226,228,229,230]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,0,264.84204,-1348.523,107.46091,Not in Vehicle,NULL,2021-02-03 13:35:53.424,NA,20210203
d2223541-dfb1-4d3a-9355-94bf69261a1c,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,06fe1613-4b5e-47d2-8cc2-5130016dc4c6,06fe1613-4b5e-47d2-8cc2-5130016dc4c6,51ae4a3e-2931-4346-a2d9-7ee381db3719,4603,51ae4a3e-2931-4346-a2d9-7ee381db3719,203.132.16.4,CA,4603,187,2021-02-03 17:39:56.662,06fe1613-4b5e-47d2-8cc2-5130016dc4c6_204,UAT,Orwell,PreLaunch,Orwell PS5 RETAIL,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,8,Combat,2,InGameAlone,4,Piccadilly Circus,NULL,NULL,NULL,NULL,NULL,NULL,6,OPL_501,3,0xC00F92E92B40256A,5,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,649.7621,-492.94077,111.34545,0,0,NA,5,0,Bullet,0,NULL,"[1,2,3,4,5,6,8]",0,0,0xC267B78A,FlyingDrone.News,NULL,0,1,False,0.0,False,5,4,647.10406,-486.57492,108.12004,Not in Vehicle,NULL,2021-02-03 17:40:23.845,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb,7b32e644-1745-42d9-bf34-bcd738fe6ef8,41233,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,41234,13050,2021-02-03 14:40:47.76,2ddf744f-ad2f-4fb3-b781-fd42d9e755cb_11294,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,236,Online_InGameMultiplePlayers,323,Civil Aviation Traffic Office,NULL,NULL,237,DirectAction,NULL,NULL,322,OCO_011,226,0xC83396BF008A6456,321,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1114.114,569.15466,99.42533,0,0,NA,5,0,Bullet,0,NULL,"[226,236,237,321,322,323]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-1114.9835,569.1782,98.99504,Not in Vehicle,NULL,2021-02-03 14:40:59.087,NA,20210203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,fbd10558-48ed-4e0a-93a2-a078799790bc,fbd10558-48ed-4e0a-93a2-a078799790bc,7b32e644-1745-42d9-bf34-bcd738fe6ef8,49553,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,49553,6254,2021-02-04 09:55:08.831,fbd10558-48ed-4e0a-93a2-a078799790bc_4989,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,9,Online_InGameMultiplePlayers,134,Civil Aviation Traffic Office,NULL,NULL,10,DirectAction,NULL,NULL,135,OCO_011,3,0xC83396BF008A6456,124,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1143.8375,518.1559,98.585,0,0,NA,3,0,Bullet,0,NULL,"[3,9,10,124,134,135]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,1,-1143.2109,518.3806,98.12004,Not in Vehicle,NULL,2021-02-04 09:55:24.147,NA,20210204
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,fbd10558-48ed-4e0a-93a2-a078799790bc,fbd10558-48ed-4e0a-93a2-a078799790bc,7b32e644-1745-42d9-bf34-bcd738fe6ef8,49184,7b32e644-1745-42d9-bf34-bcd738fe6ef8,213.242.117.250,PL,49184,5885,2021-02-04 09:49:00.028,fbd10558-48ed-4e0a-93a2-a078799790bc_4720,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,9,Online_InGameMultiplePlayers,125,Civil Aviation Traffic Office,NULL,NULL,10,DirectAction,NULL,NULL,126,OCO_011,3,0xC83396BF008A6456,124,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1103.7402,538.85205,122.22891,0,0,NA,3,0,Bullet,0,NULL,"[3,9,10,124,125,126]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-1101.786,537.3273,121.80358,Not in Vehicle,NULL,2021-02-04 09:49:15.881,NA,20210204
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,8981dbc6-51f2-4997-b3b5-ef80321ea2e5,8981dbc6-51f2-4997-b3b5-ef80321ea2e5,0f424565-902e-4b4d-a49c-947c1012edf3,5364,0f424565-902e-4b4d-a49c-947c1012edf3,203.132.16.4,CA,5364,3580,2021-02-05 19:56:29.904,8981dbc6-51f2-4997-b3b5-ef80321ea2e5_2716,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,71,Combat,57,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,58,Raid,NULL,NULL,67,RDS_110,34,0xE753E0D07FA768EB,79,OnFoot,45,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,668.3315,-1410.6344,111.849846,1,0,NA,3,0,Bullet,0,NULL,"[34,45,57,58,67,71,79]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,669.69037,-1410.3651,111.41164,Not in Vehicle,NULL,2021-02-05 19:56:54.345,NA,20210205
d2223541-dfb1-4d3a-9355-94bf69261a1c,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,ec70f866-83ae-4eee-aba3-1a840eb3c9b2,ec70f866-83ae-4eee-aba3-1a840eb3c9b2,0bc2e33a-13c1-4688-b14e-4dce1c7368e9,627,0bc2e33a-13c1-4688-b14e-4dce1c7368e9,195.88.182.108,RO,627,594,2021-02-08 12:30:00.014,ec70f866-83ae-4eee-aba3-1a840eb3c9b2_556,UAT,Orwell,PreLaunch,Orwell PS5 RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,19,Combat,35,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,36,Sandbox,NULL,NULL,NULL,NULL,11,0xCB754382A84BBE8B,25,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,407.40585,259.2814,104.906654,0,0,NA,5,0,Bullet,0,NULL,"[8,11,19,25,35,36]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,1,406.85352,258.3118,104.3179,Not in Vehicle,NULL,2021-02-08 12:30:11.949,NA,20210208
